# col0 col1 col2 col3 col4 col5
548.3390265405731 449.9830436379039 465.3820749987313 482.84338467727866 410.7958688143161 467.7005244269982
464.06280832622076 455.8959706390283 461.65061122994086 422.9454271780447 508.6950997070666 446.13875799878247
404.1397361037439 453.7424380505241 418.1202861777401 420.1937332232172 493.70235533332243 550.9916639571463
419.61255879866627 474.5635032511071 466.38856127217065 464.7950683630856 438.5389455397955 475.2067195784649
606.0660048609537 503.66840804858765 487.6103561314532 564.9021467455702 481.80252012563386 528.6054224104487
482.6985361935022 505.6578775513917 442.6400972096666 503.1689014813785 481.81035741688925 462.30777063126914
462.3368054682809 477.50511505237546 476.10362719898507 434.1874103586639 525.8725038453159 474.72669845217575
394.6294565130894 417.77712725471207 503.60019829821584 467.6809463584971 464.6480901252072 510.64856831921026
461.7238235030269 498.38226127685977 540.2329749172096 464.5629959271964 496.03436907321145 517.0000240510491
469.92075596464554 472.94749994786287 506.1207905823701 470.428242849164 497.5785057372152 546.3121004488921
455.9067366201529 425.1731754617179 449.01706880323786 481.2164986903201 499.19575516913915 493.9240441037176
454.4241247564772 456.2732480772144 493.69868314655326 486.14695264219193 479.97249704561193 502.840967516491
518.0604494721842 566.4202488715746 370.13785376396515 363.60046038349753 475.9186210247716 473.5282371636406
435.80891321657214 434.009234074176 439.68187346929864 499.86645462784406 478.2409692744638 537.5014181985356
410.96390509348123 392.5022262874121 504.55629304901504 502.32371247670756 477.9594047605785 546.8358053600175
459.612476111329 454.54323097873623 396.8941026928227 426.15778219062963 535.95280884958 462.4724430033539
492.72915683965425 490.6203624407181 432.5096583851304 481.42603979570913 500.00713391107973 475.4279518225447
489.85892770345527 561.6370435625531 501.99295246409935 520.2390585359077 465.1506389388215 506.8976293374963
487.90497109957647 479.4742355014109 487.47228504971554 506.148134432194 522.8255410719285 551.3922845621142
427.4584561144885 482.28635038571673 503.04497759443313 440.9327732210515 495.11602540874185 580.4108471143376
450.2730891658826 480.09962787245445 430.5954942129719 369.6743584471887 546.7792816044123 477.35232736743916
568.2306462352888 521.9248779883915 442.0807035712429 553.6301078825226 517.1721031144226 528.1112177643035
510.4666479295392 427.4056452402684 401.07094057480583 442.32228845376784 490.6502902303434 377.103952084032
487.4663772615452 594.5093437909383 556.8308397891508 540.26600300914 478.4096872299689 460.3176156926367
438.22142449264794 400.81328410480126 380.42887072390386 479.21028521129693 452.6860312462684 469.74721427427386
430.97810102650226 412.797101399379 431.56228816046684 494.88447827086344 496.1802033535331 473.70389884213245
555.2123147049118 450.1438131767044 479.819239342015 502.15989216383497 492.79294593261466 455.02243554983346
437.26116260246425 475.96251069641943 521.7478576687224 469.7961949902792 429.2072518536186 491.1356989278313
478.3793617301903 506.2135565408764 476.95250341982563 537.4444518218174 511.5268522646124 479.351868934333
545.7783973965232 462.01330651142143 493.1968763644831 617.3930350480292 509.86382808234214 550.5609771702476
581.7679930410513 434.41043129165445 504.8087777085029 547.3596948597095 531.6495171105007 447.30034810463127
504.55340348664856 456.4612377709499 435.7151856776553 463.84074970093025 472.3513800656184 571.0178796262791
435.9061588876615 464.9443468387538 483.33308451056797 432.12934100493067 595.9232525587325 439.48591187249497
521.0848142283578 424.55211236940465 453.4220163473368 576.6536033051418 492.0741358511859 516.7995336522201
412.3913998963248 516.8818346676635 434.2105078410686 437.0613405086905 473.77923784799424 446.7790669602948
509.42728163839814 439.73696101239045 482.9097082756265 437.0416117136234 429.863479589617 503.876251812445
420.4590605423157 473.6278266012087 529.5896870649601 526.4373136660254 442.216119023043 524.5252647260256
535.4302911966793 505.50425990551645 535.9407546199413 493.2936590609281 451.5069633820552 446.41332024738045
408.9961912742367 477.52276179747633 474.75351283866564 501.099698377078 462.1544960892834 535.2249459905123
446.3210469943226 476.98266766681814 439.506808177504 410.5022564511379 602.4322208876122 500.4466340052108
434.62726773084063 554.8167103038993 496.5546710063652 364.31047323365954 456.9385557699543 552.1924225267018
528.2682517833825 530.794451413134 465.7850144593488 562.2360851353918 443.1741158044064 392.8087806624844
461.7987281099763 483.173021110764 399.03993233356255 476.58244917867034 516.2578086872361 464.3667661456008
585.7208837312292 614.31763293045 656.2237774011195 642.3774528196117 471.59186050632246 516.8640509243216
441.43586294586134 411.2484072727045 480.40270759175706 475.13705304110005 484.1748011122734 464.2736012295218
450.7683578955039 515.1349739460279 475.4930938591164 489.6200156691697 521.6744251285651 434.33755061620644
492.9678531880431 480.1822350993914 408.09304537016027 439.79617714918675 445.674727021485 514.3757436797242
544.0297395518434 548.2245153538589 563.07006432538 515.1805715318985 499.8762162199398 427.921431919108
463.8276128815174 461.7365836664477 449.42051088915554 496.0989369057361 398.7326605371753 503.9901798159889
510.79610675046297 602.4746892205144 579.4503449744645 540.1264845248187 466.67567769945634 447.7497150464726
496.7593091678373 475.4506260783079 454.46599375109747 503.6747416828882 516.134820101367 497.01914823929775
459.48122183857424 504.199590835011 499.6645627977809 517.9714647085193 444.82062070573835 492.57273149543335
509.1097461316531 493.7027546737847 477.3325201125318 440.79259922441935 458.15440348890905 467.0180244443065
517.690488363841 567.0983430477424 399.3723606482077 488.2633085446437 555.5891524161268 551.4009253619788
422.3667325533056 465.68595762148254 492.0207186183279 495.0480737944764 464.06705895004956 479.67003305815325
489.08046503500077 424.9543202433558 528.9113338763191 563.4894050799212 491.24021708862955 603.1604849673627
464.7428248031268 440.7544386146116 396.22839079785626 508.2714238504964 513.4529063694874 475.84320780047904
618.131808117165 535.0538121600632 483.0299546124611 591.566024289801 432.10533889632063 526.2531492087069
517.6994104488589 400.43430414064414 435.43984247460577 473.71712862187525 531.0480821595129 572.4596121524735
440.7940891151381 448.39696975437863 446.55447904843186 436.63992188228457 470.31879533016377 453.4651975996845
509.01362904841596 446.02338325807034 564.2579493733275 492.82815077433526 505.2832973321188 515.1587253735419
432.68994110308785 427.77983078352383 500.69073134403016 408.9196604135119 537.2053009383698 471.06606539061545
502.06724061455697 556.7784265753319 478.23250290376154 491.7823672223847 526.7956065606132 580.4209093096343
445.80806657551227 528.969798413229 430.8876209741554 397.1289186174603 431.5331142474175 471.6444335048623
473.3268796619213 452.1066891195923 480.62917157433475 489.39642353331817 486.6626142508144 493.5509405558715
439.89448295379583 521.0266497770739 439.7486567168882 386.0685237456962 456.2939188151257 428.8307189111317
511.80133696854057 523.865897408183 444.3765445464191 555.4318344490503 498.2030990702512 599.0456534936039
561.5173347689764 532.0936912218003 503.4553815428027 549.2198533522458 481.4382525116432 473.78843578670774
418.1535225939994 525.2829426391742 440.6259868746613 418.0617662500823 482.3336335403182 615.5921564278972
476.97587199756833 459.8491513833283 493.3014945765365 421.5972545822835 525.9354329672744 559.9234955331092
482.5239088066123 478.3931612364219 419.6436927850211 429.5585217868013 495.6112871174419 442.955232102631
493.59129052178463 435.7660736163367 402.507589700157 457.3369303328688 524.4175515623413 437.0987071801992
547.0474864907659 458.53611051611495 420.38054855034727 534.1704032372097 474.63581403403083 462.5209664099471
488.83294702413593 545.592050970603 472.6468714164394 526.1340747300886 520.6785900533563 505.11344817362436
