# col0 col1 col2 col3 col4 col5
-88.24038155980998 -23.413916201149625 -29.49183645287578 -12.95814762428569 30.28036172696787 -60.553383986146066
51.78398090876749 11.156313661946172 -16.53510183378974 53.41201997575149 56.68120368508212 -5.852597551005864
-54.93820574826113 39.63471040048063 80.87348791544316 9.32963723469815 86.10225232760818 -9.491884219347254
56.67392635385252 13.449906197318803 15.253407417867088 92.35692549212304 11.538299599001999 10.486632038369894
-50.50928308953331 -58.397405597249104 -65.18247587770543 -31.09669766217092 -48.762077608659034 -7.554907735245504
-12.094255693971721 11.98209399695535 -12.25010905233956 -39.0280411661335 -60.41476146149887 29.20499690325584
-22.963999950099804 2.1721807659874464 71.32794728246937 -95.19942457081217 -42.101923441237346 -62.09860536634879
-57.8398471480255 -10.022969846334787 -70.8735469407966 -65.49597706892948 -21.513588529051 13.056829538562106
-11.067622863978038 -25.30331849875606 -6.704827943658046 -32.66744835744851 -70.59329655023046 37.18256019549973
-7.568201280690452 -32.917766636676575 -118.49235863577059 38.737544599832276 -36.71213021004399 -27.236799096046564
14.471306880735192 22.46847925492399 -50.39871358388345 -88.0222763284965 10.742645194818916 -49.118817611013924
-46.371813925822934 -80.50052190895263 18.26699230434529 -28.479973423118366 65.03108115965365 -28.640796611788975
15.22282485295434 -151.94410296228983 -2.9558850748947663 72.56339198403579 -79.43629746816103 34.02862256541508
5.489551520169032 13.096454861183556 -26.47654165067059 30.217131007387312 42.412698742189725 48.631489793891205
-22.20581939816933 -52.77800805078629 11.60577117796931 40.13908097944991 -22.025490553918566 -19.69139586066536
-23.600400327480543 -21.08926910593143 16.092132701794732 10.872381579089776 2.1609204841928396 12.449621339178654
-36.9084150910421 -35.30032985005771 -47.12111112473894 -40.58716232460691 40.230236685004286 80.99577911094548
-29.166698754361065 24.222921128622943 21.270188710733805 -90.70939530975113 -17.546128315130673 -28.697634042970225
-22.62090700337153 14.742067271294733 82.60070606660994 -60.36194493451665 -27.4429855263225 -51.09394712988411
-76.4247822519938 -103.5071973138352 -84.43600708496596 -38.47519236037518 42.754812841091145 -60.1329013103727
1.7670887870452532 6.525834386775172 30.935736770195508 55.205285596041946 -64.92482787873435 -69.7791406488373
-15.681045507648596 15.392496522134689 91.28807373309358 59.86374063738133 -63.477319442177674 -12.2988557197423
-28.11575397627022 -2.52228298987918 -34.67587408810952 99.0566790784051 13.046903495354485 16.99879087161278
